40.109391	-88.220888
40.104261	-88.22117
40.101353	-88.235001
40.103752	-88.229736
40.112183	-88.227867
40.112415	-88.225731
40.111977	-88.225716
40.104429	88.227443
40.111286	-88.225342
40.110672	-88.226318
40.110668	-88.22583
40.110714	-88.227448
40.112087	-88.225296
40.112026	-88.224197
40.103786	-88.228683
40.111385	-88.224335
40.111305	-88.224052
40.112431	-88.22924
40.11116	-88.22921
40.11327	-88.227776
40.112919	-88.225708
40.11335	-88.225098
40.113682	-88.225189
40.113626434158576	-88.226338326931
40.114189	-88.226578
40.104397	-88.229866
40.115349	-88.226463
40.116039	-88.225533
40.115673	-88.224136
40.114689	-88.225456
40.114357	-88.225395
40.114128	-88.224121
40.104488	-88.225094
40.114639	-88.223434
40.113926	-88.223717
40.112057	-88.221313
40.10219	-88.228363
40.099114	-88.220201
40.11404	-88.222923
40.101238	-88.234822
40.111874	-88.223106
40.111744	-88.222664
40.111225	-88.223427
40.110668	-88.222893
40.111111	-88.222183
40.110924	-88.22155
40.103165	-88.22834
40.103595	-88.237099
40.110981	-88.219727
40.112324	-88.219978
40.101935	-88.237381
40.109669	-88.225761
40.109463	-88.224335
40.109642	-88.223595
40.110207	-88.222763
40.109741	-88.222771
40.109413	-88.222061
40.103329	-88.228233
40.108913	-88.219841
40.107162	-88.221046
40.107147	-88.222565
40.106804	-88.22261
40.106476	-88.222603
40.106079	-88.221664
40.106419	-88.221642
40.106449	-88.22139
40.106136	-88.221085
40.106178	-88.21981
40.105183	-88.228363
40.101931	-88.234259
40.106712	-88.219627
40.106884	-88.219414
40.10622	-88.22364
40.10553	-88.223717
40.105194	-88.222984
40.104504	-88.223167
40.105442	-88.222374
40.105579	-88.220673
40.105003	-88.227501
40.105423	-88.220329
40.105408	-88.219543
40.105278	-88.219368
40.104694	-88.220757
40.104767	-88.220055
40.104317	-88.221718
40.103996	-88.22113
40.103512	-88.221336
40.103069	-88.219856
40.097324	-88.213524
40.101391	-88.226471
40.09742	-88.213089
40.097431	-88.212891
40.097233	-88.212868
40.097233	-88.212868
40.097004	-88.213493
40.096848	-88.212914
40.096699	-88.213661
40.096611	-88.212669
40.096302	-88.212906
40.096291	-88.213493
40.102211	-88.22538
40.095928	-88.213753
40.095737	-88.213768
40.095779	-88.213493
40.095768	-88.212975
40.095722	-88.212746
40.095909	-88.212784
40.095058	-88.212868
40.095058	-88.212616
40.095222	-88.21244
40.095238	-88.212196
40.100948	-88.230553
40.102459	-88.226517
40.095245	-88.211998
40.095188	-88.211823
40.095013	-88.211823
40.094921	-88.211426
40.094913	-88.21122
40.095081	-88.210632
40.094982	-88.210632
40.094887	-88.210632
40.094826	-88.210632
40.103573	-88.22583
40.094318	-88.211143
40.094109	-88.211143
40.094036	-88.211632
40.093887	-88.211632
40.094372	-88.212074
40.093277	-88.212204
40.093384	-88.21196
40.09367	-88.210892
40.093498	-88.210693
40.103245	-88.225655
40.093224	-88.210693
40.092796	-88.21106
40.092602	-88.21077
40.092796	-88.212433
40.092541	-88.212029
40.092724	-88.21373
40.09256	-88.213913
40.092545	-88.213608
40.09185	-88.213615
40.105854	-88.226601
40.091999	-88.213264
40.091736	-88.214127
40.09156	-88.214127
40.091194	-88.213432
40.08989	-88.212662
40.089371	-88.212685
40.089069	-88.212471
40.088791	-88.212059
40.09016	-88.211632
40.089836	-88.211189
40.105412	-88.225746
40.090374	-88.210693
40.090004	-88.210617
40.091312	-88.210838
40.091518	-88.210533
40.091797	-88.211052
40.091949	-88.212212
40.091747	-88.212448
40.091454	-88.212105
40.091183	-88.211823
40.092186	-88.211731
40.105526	-88.225037
40.096509	-88.214073
40.115411	-88.226741
40.115411	-88.226741
40.110015	-88.222252
40.109481	-88.225751
40.108646	-88.227966
40.107844	-88.228167
40.105495	-88.224434
40.107892	-88.226019
40.108183	-88.226472
40.107215	-88.22581
40.106289	-88.22805
40.106382	-88.22585
40.108895	-88.227698
40.108265	-88.22529
40.106878	-88.225284
40.109053	-88.228111
40.110388	-88.234752
40.102936	-88.224541
40.107941	-88.225233
40.107809	-88.224573
40.09851	-88.241895
40.098403	-88.241892
40.102484	-88.241289
40.102277	-88.241791
40.1017	88.238035
40.102685	-88.240063
40.109477	-88.22103
40.109401	-88.221813
40.102936	-88.223404
40.110437	-88.239398
40.110126	-88.236635
40.109974	-88.236431
40.109293	-88.236431
40.108821	-88.233905
40.108829	-88.236845
40.107381	-88.234924
40.108919	-88.2398
40.103935	-88.223022
40.108747	-88.237939
40.108809	-88.239076
40.108025	-88.238218
40.107422	-88.235503
40.106412	-88.239934
40.106119	-88.24064
40.093052	-88.238518
40.089917	-88.238996
40.088544	-88.238896
40.101639	-88.229309
40.102802	-88.222313
40.088609	-88.239492
40.088035	-88.239647
40.087118	-88.238942
40.086699	-88.239068
40.084745	-88.238808
40.08439	-88.238827
40.084425	-88.23954
40.084832	-88.239551
40.085012	-88.239532
40.101048	-88.223022
40.085962	-88.239505
40.084891	-88.240551
40.084881	-88.241195
40.084875	-88.241836
40.085213	-88.242083
40.085665	-88.241514
40.086369	-88.240522
40.086596	-88.243537
40.08761	-88.241192
40.087639	-88.24153
40.102982	-88.220291
40.089592	-88.241238
40.089855	-88.240179
40.09052	-88.240146
40.091964	-88.239028
40.091285	-88.23994
40.091285	-88.240307
40.09189	-88.240981
40.092691	-88.239806
40.0937	-88.239934
40.103542	-88.219826
40.093996	-88.239296
40.09402	-88.239377
40.091607	-88.242458
40.090413	-88.242469
40.092695	-88.238666
40.108025	-88.238899
40.107619	-88.23785
40.106133	-88.240578
40.097923	-88.239006
40.100307	-88.221451
40.095814	-88.236684
40.096515	-88.236855
40.096039	-88.232333
40.096318	-88.23236
40.094238	-88.211117
40.094205	-88.211122
40.093688	-88.210741
40.093483	-88.210655
40.093261	-88.210661
40.0926	-88.211101
40.099667	-88.221497
40.092561	-88.210693
40.092957	-88.210527
40.092838	-88.210521
40.092752	-88.210521
40.092865	-88.21249
40.092742	-88.212509
40.092621	-88.212506
40.092559	-88.211959
40.092722	-88.213922
40.100506	-88.219757
40.091837	-88.213772
40.091895	-88.213263
40.091638	-88.210967
40.091293	-88.210513
40.091267	-88.210731
40.092005	-88.212428
40.091644	-88.212493
40.091287	-88.212179
40.091137	-88.212133
40.091142	-88.211728
40.099815	-88.220207
40.091499	-88.214089
40.099602	-88.219971
40.098911	-88.221863
40.101112	-88.22892
40.098518	-88.221298
40.09911	-88.22049
40.097961	-88.221687
40.103165	-88.238403
40.103115	-88.238487
40.103115	-88.238319
40.103222	-88.237503
40.102459	-88.237343
40.102016	-88.236153
40.101349	-88.236343
40.101219	-88.23719
40.102119	-88.234695
40.102345	-88.234695
40.103451	-88.235924
40.103729	-88.235924
40.10318	-88.234711
40.102409	-88.233917
40.103836	-88.234093
40.10331	-88.233986
40.101734	-88.234329
40.103146	-88.230682
40.102024	-88.232918
40.10717	-88.232933
40.107445	-88.232346
40.106728	-88.232285
40.107025	-88.23188
40.107536	-88.231468
40.10804	-88.233047
40.108028	-88.23275
40.108082	-88.230736
40.103851	-88.230446
40.108788	-88.231445
40.110203	-88.232758
40.109154	-88.230263
40.109283	-88.229622
40.110516	-88.232162
40.110363	-88.230499
40.110367	-88.230301
40.110237	-88.230476
40.110229	-88.230324
40.110561	-88.230545
40.102837	-88.229759
40.110683	-88.230232
40.109688	-88.230484
40.110367	-88.229759
40.110497	-88.228951
40.110207	-88.228966
40.109669	-88.228966
40.108654	-88.228966
40.108028	-88.228943
40.108025	-88.229904
40.107533	-88.229622
40.102852	-88.229202
40.106762	-88.230103
40.106339	-88.228905
40.105171	-88.232468
40.104301	-88.23243
40.110668	-88.228477
40.110672	-88.22805
40.110722	-88.227852
40.110886	-88.228767
40.112164	-88.228638
40.106899	-88.223633
40.095181	-88.210922
40.109099	-88.225996
40.110019	-88.239934
40.094016	-88.242668
